model,scope,cohort,metric,estimate,lower,upper,finite_replicates,replicates
artifactnet,sources,sonics_chirp-v2-xxl-alpha,AUROC,,,,0,2000
artifactnet,sources,sonics_chirp-v2-xxl-alpha,F1,,,,0,2000
artifactnet,sources,sonics_chirp-v2-xxl-alpha,FN,0.0,0.0,0.0,2000,2000
artifactnet,sources,sonics_chirp-v2-xxl-alpha,FP,0.0,0.0,0.0,2000,2000
artifactnet,sources,sonics_chirp-v2-xxl-alpha,FPR,,,,0,2000
artifactnet,sources,sonics_chirp-v2-xxl-alpha,TN,0.0,0.0,0.0,2000,2000
artifactnet,sources,sonics_chirp-v2-xxl-alpha,TP,80.0,80.0,80.0,2000,2000
artifactnet,sources,sonics_chirp-v2-xxl-alpha,TPR,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_chirp-v2-xxl-alpha,all_attempt_correctness,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_chirp-v2-xxl-alpha,attempted,80.0,80.0,80.0,2000,2000
artifactnet,sources,sonics_chirp-v2-xxl-alpha,balanced_accuracy,,,,0,2000
artifactnet,sources,sonics_chirp-v2-xxl-alpha,coverage,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_chirp-v2-xxl-alpha,macro_FPR,,,,0,2000
artifactnet,sources,sonics_chirp-v2-xxl-alpha,macro_TPR,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_chirp-v2-xxl-alpha,precision,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_chirp-v2-xxl-alpha,scored,80.0,80.0,80.0,2000,2000
artifactnet,sources,sonics_chirp-v2-xxl-alpha,specificity,,,,0,2000
artifactnet,sources,sonics_chirp-v3,AUROC,,,,0,2000
artifactnet,sources,sonics_chirp-v3,F1,,,,0,2000
artifactnet,sources,sonics_chirp-v3,FN,0.0,0.0,0.0,2000,2000
artifactnet,sources,sonics_chirp-v3,FP,0.0,0.0,0.0,2000,2000
artifactnet,sources,sonics_chirp-v3,FPR,,,,0,2000
artifactnet,sources,sonics_chirp-v3,TN,0.0,0.0,0.0,2000,2000
artifactnet,sources,sonics_chirp-v3,TP,80.0,80.0,80.0,2000,2000
artifactnet,sources,sonics_chirp-v3,TPR,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_chirp-v3,all_attempt_correctness,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_chirp-v3,attempted,80.0,80.0,80.0,2000,2000
artifactnet,sources,sonics_chirp-v3,balanced_accuracy,,,,0,2000
artifactnet,sources,sonics_chirp-v3,coverage,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_chirp-v3,macro_FPR,,,,0,2000
artifactnet,sources,sonics_chirp-v3,macro_TPR,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_chirp-v3,precision,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_chirp-v3,scored,80.0,80.0,80.0,2000,2000
artifactnet,sources,sonics_chirp-v3,specificity,,,,0,2000
artifactnet,sources,sonics_chirp-v3.5,AUROC,,,,0,2000
artifactnet,sources,sonics_chirp-v3.5,F1,,,,0,2000
artifactnet,sources,sonics_chirp-v3.5,FN,0.0,0.0,0.0,2000,2000
artifactnet,sources,sonics_chirp-v3.5,FP,0.0,0.0,0.0,2000,2000
artifactnet,sources,sonics_chirp-v3.5,FPR,,,,0,2000
artifactnet,sources,sonics_chirp-v3.5,TN,0.0,0.0,0.0,2000,2000
artifactnet,sources,sonics_chirp-v3.5,TP,80.0,80.0,80.0,2000,2000
artifactnet,sources,sonics_chirp-v3.5,TPR,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_chirp-v3.5,all_attempt_correctness,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_chirp-v3.5,attempted,80.0,80.0,80.0,2000,2000
artifactnet,sources,sonics_chirp-v3.5,balanced_accuracy,,,,0,2000
artifactnet,sources,sonics_chirp-v3.5,coverage,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_chirp-v3.5,macro_FPR,,,,0,2000
artifactnet,sources,sonics_chirp-v3.5,macro_TPR,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_chirp-v3.5,precision,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_chirp-v3.5,scored,80.0,80.0,80.0,2000,2000
artifactnet,sources,sonics_chirp-v3.5,specificity,,,,0,2000
artifactnet,sources,sonics_real,AUROC,,,,0,2000
artifactnet,sources,sonics_real,F1,,,,0,2000
artifactnet,sources,sonics_real,FN,0.0,0.0,0.0,2000,2000
artifactnet,sources,sonics_real,FP,0.0,0.0,0.0,2000,2000
artifactnet,sources,sonics_real,FPR,0.0,0.0,0.0,2000,2000
artifactnet,sources,sonics_real,TN,295.0,295.0,295.0,2000,2000
artifactnet,sources,sonics_real,TP,0.0,0.0,0.0,2000,2000
artifactnet,sources,sonics_real,TPR,,,,0,2000
artifactnet,sources,sonics_real,all_attempt_correctness,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_real,attempted,295.0,295.0,295.0,2000,2000
artifactnet,sources,sonics_real,balanced_accuracy,,,,0,2000
artifactnet,sources,sonics_real,coverage,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_real,macro_FPR,0.0,0.0,0.0,2000,2000
artifactnet,sources,sonics_real,macro_TPR,,,,0,2000
artifactnet,sources,sonics_real,precision,,,,0,2000
artifactnet,sources,sonics_real,scored,295.0,295.0,295.0,2000,2000
artifactnet,sources,sonics_real,specificity,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_udio-120s,AUROC,,,,0,2000
artifactnet,sources,sonics_udio-120s,F1,,,,0,2000
artifactnet,sources,sonics_udio-120s,FN,0.0,0.0,0.0,2000,2000
artifactnet,sources,sonics_udio-120s,FP,0.0,0.0,0.0,2000,2000
artifactnet,sources,sonics_udio-120s,FPR,,,,0,2000
artifactnet,sources,sonics_udio-120s,TN,0.0,0.0,0.0,2000,2000
artifactnet,sources,sonics_udio-120s,TP,80.0,80.0,80.0,2000,2000
artifactnet,sources,sonics_udio-120s,TPR,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_udio-120s,all_attempt_correctness,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_udio-120s,attempted,80.0,80.0,80.0,2000,2000
artifactnet,sources,sonics_udio-120s,balanced_accuracy,,,,0,2000
artifactnet,sources,sonics_udio-120s,coverage,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_udio-120s,macro_FPR,,,,0,2000
artifactnet,sources,sonics_udio-120s,macro_TPR,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_udio-120s,precision,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_udio-120s,scored,80.0,80.0,80.0,2000,2000
artifactnet,sources,sonics_udio-120s,specificity,,,,0,2000
artifactnet,sources,sonics_udio-30s,AUROC,,,,0,2000
artifactnet,sources,sonics_udio-30s,F1,,,,0,2000
artifactnet,sources,sonics_udio-30s,FN,0.0,0.0,0.0,2000,2000
artifactnet,sources,sonics_udio-30s,FP,0.0,0.0,0.0,2000,2000
artifactnet,sources,sonics_udio-30s,FPR,,,,0,2000
artifactnet,sources,sonics_udio-30s,TN,0.0,0.0,0.0,2000,2000
artifactnet,sources,sonics_udio-30s,TP,80.0,80.0,80.0,2000,2000
artifactnet,sources,sonics_udio-30s,TPR,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_udio-30s,all_attempt_correctness,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_udio-30s,attempted,80.0,80.0,80.0,2000,2000
artifactnet,sources,sonics_udio-30s,balanced_accuracy,,,,0,2000
artifactnet,sources,sonics_udio-30s,coverage,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_udio-30s,macro_FPR,,,,0,2000
artifactnet,sources,sonics_udio-30s,macro_TPR,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_udio-30s,precision,1.0,1.0,1.0,2000,2000
artifactnet,sources,sonics_udio-30s,scored,80.0,80.0,80.0,2000,2000
artifactnet,sources,sonics_udio-30s,specificity,,,,0,2000
artifactnet,sources,suno_cdn_latest,AUROC,,,,0,2000
artifactnet,sources,suno_cdn_latest,F1,,,,0,2000
artifactnet,sources,suno_cdn_latest,FN,3.0,0.0,7.0,2000,2000
artifactnet,sources,suno_cdn_latest,FP,0.0,0.0,0.0,2000,2000
artifactnet,sources,suno_cdn_latest,FPR,,,,0,2000
artifactnet,sources,suno_cdn_latest,TN,0.0,0.0,0.0,2000,2000
artifactnet,sources,suno_cdn_latest,TP,53.0,49.0,56.0,2000,2000
artifactnet,sources,suno_cdn_latest,TPR,0.9464285714285714,0.875,1.0,2000,2000
artifactnet,sources,suno_cdn_latest,all_attempt_correctness,0.9464285714285714,0.875,1.0,2000,2000
artifactnet,sources,suno_cdn_latest,attempted,56.0,56.0,56.0,2000,2000
artifactnet,sources,suno_cdn_latest,balanced_accuracy,,,,0,2000
artifactnet,sources,suno_cdn_latest,coverage,1.0,1.0,1.0,2000,2000
artifactnet,sources,suno_cdn_latest,macro_FPR,,,,0,2000
artifactnet,sources,suno_cdn_latest,macro_TPR,0.9464285714285714,0.875,1.0,2000,2000
artifactnet,sources,suno_cdn_latest,precision,1.0,1.0,1.0,2000,2000
artifactnet,sources,suno_cdn_latest,scored,56.0,56.0,56.0,2000,2000
artifactnet,sources,suno_cdn_latest,specificity,,,,0,2000
artifactnet,sources,suno_extra,AUROC,,,,0,2000
artifactnet,sources,suno_extra,F1,,,,0,2000
artifactnet,sources,suno_extra,FN,0.0,0.0,0.0,2000,2000
artifactnet,sources,suno_extra,FP,0.0,0.0,0.0,2000,2000
artifactnet,sources,suno_extra,FPR,,,,0,2000
artifactnet,sources,suno_extra,TN,0.0,0.0,0.0,2000,2000
artifactnet,sources,suno_extra,TP,80.0,80.0,80.0,2000,2000
artifactnet,sources,suno_extra,TPR,1.0,1.0,1.0,2000,2000
artifactnet,sources,suno_extra,all_attempt_correctness,1.0,1.0,1.0,2000,2000
artifactnet,sources,suno_extra,attempted,80.0,80.0,80.0,2000,2000
artifactnet,sources,suno_extra,balanced_accuracy,,,,0,2000
artifactnet,sources,suno_extra,coverage,1.0,1.0,1.0,2000,2000
artifactnet,sources,suno_extra,macro_FPR,,,,0,2000
artifactnet,sources,suno_extra,macro_TPR,1.0,1.0,1.0,2000,2000
artifactnet,sources,suno_extra,precision,1.0,1.0,1.0,2000,2000
artifactnet,sources,suno_extra,scored,80.0,80.0,80.0,2000,2000
artifactnet,sources,suno_extra,specificity,,,,0,2000
artifactnet,sources,suno_v5.5_native_260905,AUROC,,,,0,2000
artifactnet,sources,suno_v5.5_native_260905,F1,,,,0,2000
artifactnet,sources,suno_v5.5_native_260905,FN,190.0,179.0,202.0,2000,2000
artifactnet,sources,suno_v5.5_native_260905,FP,0.0,0.0,0.0,2000,2000
artifactnet,sources,suno_v5.5_native_260905,FPR,,,,0,2000
artifactnet,sources,suno_v5.5_native_260905,TN,0.0,0.0,0.0,2000,2000
artifactnet,sources,suno_v5.5_native_260905,TP,10.0,4.0,18.0,2000,2000
artifactnet,sources,suno_v5.5_native_260905,TPR,0.05,0.019417475728155338,0.08911999408896107,2000,2000
artifactnet,sources,suno_v5.5_native_260905,all_attempt_correctness,0.05,0.019417475728155338,0.08911999408896107,2000,2000
artifactnet,sources,suno_v5.5_native_260905,attempted,200.0,190.0,210.02499999999986,2000,2000
artifactnet,sources,suno_v5.5_native_260905,balanced_accuracy,,,,0,2000
artifactnet,sources,suno_v5.5_native_260905,coverage,1.0,1.0,1.0,2000,2000
artifactnet,sources,suno_v5.5_native_260905,macro_FPR,,,,0,2000
artifactnet,sources,suno_v5.5_native_260905,macro_TPR,0.05,0.019417475728155338,0.08911999408896107,2000,2000
artifactnet,sources,suno_v5.5_native_260905,precision,1.0,1.0,1.0,1999,2000
artifactnet,sources,suno_v5.5_native_260905,scored,200.0,190.0,210.02499999999986,2000,2000
artifactnet,sources,suno_v5.5_native_260905,specificity,,,,0,2000
artifactnet,sources,udio_2026_version_unknown_native_260905,AUROC,,,,0,2000
artifactnet,sources,udio_2026_version_unknown_native_260905,F1,,,,0,2000
artifactnet,sources,udio_2026_version_unknown_native_260905,FN,0.0,0.0,0.0,2000,2000
artifactnet,sources,udio_2026_version_unknown_native_260905,FP,0.0,0.0,0.0,2000,2000
artifactnet,sources,udio_2026_version_unknown_native_260905,FPR,,,,0,2000
artifactnet,sources,udio_2026_version_unknown_native_260905,TN,0.0,0.0,0.0,2000,2000
artifactnet,sources,udio_2026_version_unknown_native_260905,TP,200.0,190.975,210.0,2000,2000
artifactnet,sources,udio_2026_version_unknown_native_260905,TPR,1.0,1.0,1.0,2000,2000
artifactnet,sources,udio_2026_version_unknown_native_260905,all_attempt_correctness,1.0,1.0,1.0,2000,2000
artifactnet,sources,udio_2026_version_unknown_native_260905,attempted,200.0,190.975,210.0,2000,2000
artifactnet,sources,udio_2026_version_unknown_native_260905,balanced_accuracy,,,,0,2000
artifactnet,sources,udio_2026_version_unknown_native_260905,coverage,1.0,1.0,1.0,2000,2000
artifactnet,sources,udio_2026_version_unknown_native_260905,macro_FPR,,,,0,2000
artifactnet,sources,udio_2026_version_unknown_native_260905,macro_TPR,1.0,1.0,1.0,2000,2000
artifactnet,sources,udio_2026_version_unknown_native_260905,precision,1.0,1.0,1.0,2000,2000
artifactnet,sources,udio_2026_version_unknown_native_260905,scored,200.0,190.975,210.0,2000,2000
artifactnet,sources,udio_2026_version_unknown_native_260905,specificity,,,,0,2000
artifactnet,sources,udio_cdn_latest,AUROC,,,,0,2000
artifactnet,sources,udio_cdn_latest,F1,,,,0,2000
artifactnet,sources,udio_cdn_latest,FN,2.0,0.0,5.0,2000,2000
artifactnet,sources,udio_cdn_latest,FP,0.0,0.0,0.0,2000,2000
artifactnet,sources,udio_cdn_latest,FPR,,,,0,2000
artifactnet,sources,udio_cdn_latest,TN,0.0,0.0,0.0,2000,2000
artifactnet,sources,udio_cdn_latest,TP,16.0,13.0,18.0,2000,2000
artifactnet,sources,udio_cdn_latest,TPR,0.8888888888888888,0.7222222222222222,1.0,2000,2000
artifactnet,sources,udio_cdn_latest,all_attempt_correctness,0.8888888888888888,0.7222222222222222,1.0,2000,2000
artifactnet,sources,udio_cdn_latest,attempted,18.0,18.0,18.0,2000,2000
artifactnet,sources,udio_cdn_latest,balanced_accuracy,,,,0,2000
artifactnet,sources,udio_cdn_latest,coverage,1.0,1.0,1.0,2000,2000
artifactnet,sources,udio_cdn_latest,macro_FPR,,,,0,2000
artifactnet,sources,udio_cdn_latest,macro_TPR,0.8888888888888888,0.7222222222222222,1.0,2000,2000
artifactnet,sources,udio_cdn_latest,precision,1.0,1.0,1.0,2000,2000
artifactnet,sources,udio_cdn_latest,scored,18.0,18.0,18.0,2000,2000
artifactnet,sources,udio_cdn_latest,specificity,,,,0,2000
artifactnet,sources,udio_extra,AUROC,,,,0,2000
artifactnet,sources,udio_extra,F1,,,,0,2000
artifactnet,sources,udio_extra,FN,3.0,0.0,7.0,2000,2000
artifactnet,sources,udio_extra,FP,0.0,0.0,0.0,2000,2000
artifactnet,sources,udio_extra,FPR,,,,0,2000
artifactnet,sources,udio_extra,TN,0.0,0.0,0.0,2000,2000
artifactnet,sources,udio_extra,TP,77.0,73.0,80.0,2000,2000
artifactnet,sources,udio_extra,TPR,0.9625,0.9125,1.0,2000,2000
artifactnet,sources,udio_extra,all_attempt_correctness,0.9625,0.9125,1.0,2000,2000
artifactnet,sources,udio_extra,attempted,80.0,80.0,80.0,2000,2000
artifactnet,sources,udio_extra,balanced_accuracy,,,,0,2000
artifactnet,sources,udio_extra,coverage,1.0,1.0,1.0,2000,2000
artifactnet,sources,udio_extra,macro_FPR,,,,0,2000
artifactnet,sources,udio_extra,macro_TPR,0.9625,0.9125,1.0,2000,2000
artifactnet,sources,udio_extra,precision,1.0,1.0,1.0,2000,2000
artifactnet,sources,udio_extra,scored,80.0,80.0,80.0,2000,2000
artifactnet,sources,udio_extra,specificity,,,,0,2000
artifactnet,sources,youtube_hardneg,AUROC,,,,0,2000
artifactnet,sources,youtube_hardneg,F1,,,,0,2000
artifactnet,sources,youtube_hardneg,FN,0.0,0.0,0.0,2000,2000
artifactnet,sources,youtube_hardneg,FP,0.0,0.0,0.0,2000,2000
artifactnet,sources,youtube_hardneg,FPR,0.0,0.0,0.0,2000,2000
artifactnet,sources,youtube_hardneg,TN,73.0,73.0,73.0,2000,2000
artifactnet,sources,youtube_hardneg,TP,0.0,0.0,0.0,2000,2000
artifactnet,sources,youtube_hardneg,TPR,,,,0,2000
artifactnet,sources,youtube_hardneg,all_attempt_correctness,1.0,1.0,1.0,2000,2000
artifactnet,sources,youtube_hardneg,attempted,73.0,73.0,73.0,2000,2000
artifactnet,sources,youtube_hardneg,balanced_accuracy,,,,0,2000
artifactnet,sources,youtube_hardneg,coverage,1.0,1.0,1.0,2000,2000
artifactnet,sources,youtube_hardneg,macro_FPR,0.0,0.0,0.0,2000,2000
artifactnet,sources,youtube_hardneg,macro_TPR,,,,0,2000
artifactnet,sources,youtube_hardneg,precision,,,,0,2000
artifactnet,sources,youtube_hardneg,scored,73.0,73.0,73.0,2000,2000
artifactnet,sources,youtube_hardneg,specificity,1.0,1.0,1.0,2000,2000
artifactnet,operating_stacks,cnn_0225_rescue_002,F1,0.9389614333434558,0.9342573526062689,0.9436708253934012,2000,2000
artifactnet,operating_stacks,cnn_0225_rescue_002,FN,197.0,182.0,212.0,2000,2000
artifactnet,operating_stacks,cnn_0225_rescue_002,FP,4.0,1.0,8.0,2000,2000
artifactnet,operating_stacks,cnn_0225_rescue_002,FPR,0.004878048780487805,0.0012165450121654502,0.009768009768009768,2000,2000
artifactnet,operating_stacks,cnn_0225_rescue_002,TN,816.0,811.0,821.0,2000,2000
artifactnet,operating_stacks,cnn_0225_rescue_002,TP,1546.0,1531.0,1561.0,2000,2000
artifactnet,operating_stacks,cnn_0225_rescue_002,TPR,0.8869764773379232,0.8789764496296876,0.895040369088812,2000,2000
artifactnet,operating_stacks,cnn_0225_rescue_002,all_attempt_correctness,0.9212168486739469,0.91534580670342,0.9272656553870089,2000,2000
artifactnet,operating_stacks,cnn_0225_rescue_002,attempted,2564.0,2549.0,2579.0,2000,2000
artifactnet,operating_stacks,cnn_0225_rescue_002,balanced_accuracy,0.9410492142787177,0.9363400405493211,0.9456198926605502,2000,2000
artifactnet,operating_stacks,cnn_0225_rescue_002,coverage,0.999609984399376,0.9988272087568413,1.0,2000,2000
artifactnet,operating_stacks,cnn_0225_rescue_002,macro_FPR,0.0044444444444444444,0.0011111111111111111,0.008888888888888889,2000,2000
artifactnet,operating_stacks,cnn_0225_rescue_002,macro_TPR,0.9506448412698413,0.943535864218655,0.9567589554499962,2000,2000
artifactnet,operating_stacks,cnn_0225_rescue_002,precision,0.9974193548387097,0.9948287007110537,0.9993581617688835,2000,2000
artifactnet,operating_stacks,cnn_0225_rescue_002,scored,2563.0,2548.0,2578.0,2000,2000
artifactnet,operating_stacks,cnn_0225_rescue_002,specificity,0.9951219512195122,0.9902319902319903,0.9987834549878345,2000,2000
artifactnet,operating_stacks,raw_0225,F1,0.9393939393939394,0.9347623086629471,0.9439224007274932,2000,2000
artifactnet,operating_stacks,raw_0225,FN,193.0,179.0,207.0,2000,2000
artifactnet,operating_stacks,raw_0225,FP,7.0,2.0,12.0,2000,2000
artifactnet,operating_stacks,raw_0225,FPR,0.00853658536585366,0.0024449877750611247,0.014669926650366748,2000,2000
artifactnet,operating_stacks,raw_0225,TN,813.0,807.0,819.0,2000,2000
artifactnet,operating_stacks,raw_0225,TP,1550.0,1535.975,1564.0249999999999,2000,2000
artifactnet,operating_stacks,raw_0225,TPR,0.8892713711990821,0.8813753581661891,0.8970687589643935,2000,2000
artifactnet,operating_stacks,raw_0225,all_attempt_correctness,0.921606864274571,0.9157886525987355,0.9273721202655213,2000,2000
artifactnet,operating_stacks,raw_0225,attempted,2564.0,2549.0,2579.0,2000,2000
artifactnet,operating_stacks,raw_0225,balanced_accuracy,0.9403673929166142,0.9352262485421851,0.945204172624861,2000,2000
artifactnet,operating_stacks,raw_0225,coverage,0.999609984399376,0.9988272087568413,1.0,2000,2000
artifactnet,operating_stacks,raw_0225,macro_FPR,0.0066854990583804135,0.0022222222222222222,0.012222693032015064,2000,2000
artifactnet,operating_stacks,raw_0225,macro_TPR,0.9547767857142858,0.9487146400631403,0.9596224201497893,2000,2000
artifactnet,operating_stacks,raw_0225,precision,0.9955041746949261,0.9922728954932588,0.9987021625083851,2000,2000
artifactnet,operating_stacks,raw_0225,scored,2563.0,2548.0,2578.0,2000,2000
artifactnet,operating_stacks,raw_0225,specificity,0.9914634146341463,0.9853300733496333,0.9975550122249389,2000,2000
spectttra,cohorts,contemporary_native,AUROC,,,,0,2000
spectttra,cohorts,contemporary_native,F1,,,,0,2000
spectttra,cohorts,contemporary_native,FN,123.0,106.0,141.0,2000,2000
spectttra,cohorts,contemporary_native,FP,0.0,0.0,0.0,2000,2000
spectttra,cohorts,contemporary_native,FPR,,,,0,2000
spectttra,cohorts,contemporary_native,TN,0.0,0.0,0.0,2000,2000
spectttra,cohorts,contemporary_native,TP,277.0,258.0,297.0,2000,2000
spectttra,cohorts,contemporary_native,TPR,0.6925,0.649506626724764,0.7338425625495709,2000,2000
spectttra,cohorts,contemporary_native,all_attempt_correctness,0.6925,0.649506626724764,0.7338425625495709,2000,2000
spectttra,cohorts,contemporary_native,attempted,400.0,387.0,414.0,2000,2000
spectttra,cohorts,contemporary_native,balanced_accuracy,,,,0,2000
spectttra,cohorts,contemporary_native,coverage,1.0,1.0,1.0,2000,2000
spectttra,cohorts,contemporary_native,macro_FPR,,,,0,2000
spectttra,cohorts,contemporary_native,macro_TPR,0.6925,0.6497459243144522,0.733224441580756,2000,2000
spectttra,cohorts,contemporary_native,precision,1.0,1.0,1.0,2000,2000
spectttra,cohorts,contemporary_native,scored,400.0,387.0,414.0,2000,2000
spectttra,cohorts,contemporary_native,specificity,,,,0,2000
spectttra,cohorts,legacy,AUROC,0.8470864184088269,0.8318579041870416,0.8616642613207873,2000,2000
spectttra,cohorts,legacy,F1,0.7716277162771628,0.7554639175257732,0.7869948872000955,2000,2000
spectttra,cohorts,legacy,FN,403.0,374.0,433.0,2000,2000
spectttra,cohorts,legacy,FP,154.0,134.0,176.02499999999986,2000,2000
spectttra,cohorts,legacy,FPR,0.1878048780487805,0.16301207971547924,0.21516316277907657,2000,2000
spectttra,cohorts,legacy,TN,666.0,643.0,687.0,2000,2000
spectttra,cohorts,legacy,TP,941.0,911.0,970.0,2000,2000
spectttra,cohorts,legacy,TPR,0.7001488095238095,0.6775874906924795,0.7215189873417721,2000,2000
spectttra,cohorts,legacy,all_attempt_correctness,0.7426062846580407,0.7259683726319938,0.758670898992277,2000,2000
spectttra,cohorts,legacy,attempted,2164.0,2161.0,2168.0,2000,2000
spectttra,cohorts,legacy,balanced_accuracy,0.7561719657375146,0.7393571908541126,0.7722369879763786,2000,2000
